# column 1: WAVELENGTH (ANGSTROM), Wavelength in Angstrom
# column 2: FLUX (ERG/CM2/S/A), Flux in erg/cm2/s/A
          0.092     3.04089e-99 
          0.094     3.04089e-99 
          0.095     3.04089e-99 
          0.097     3.04089e-99 
          0.098     3.04089e-99 
            0.1     3.04089e-99 
          0.102     3.04089e-99 
          0.103     3.04089e-99 
          0.105     3.04089e-99 
          0.107     3.04089e-99 
          0.108     3.04089e-99 
           0.11     3.04089e-99 
          0.112     3.04089e-99 
          0.114     3.04089e-99 
          0.115     3.04089e-99 
          0.117     3.04089e-99 
          0.119     3.04089e-99 
          0.121     3.04089e-99 
          0.123     3.04089e-99 
          0.125     3.04089e-99 
          0.127     3.04089e-99 
          0.129     3.04089e-99 
          0.131     3.04089e-99 
          0.133     3.04089e-99 
          0.135     3.04089e-99 
          0.137     3.04089e-99 
          0.139     3.04089e-99 
          0.141     3.04089e-99 
          0.143     3.04089e-99 
          0.145     3.04089e-99 
          0.147     3.04089e-99 
           0.15     3.04089e-99 
          0.152     3.04089e-99 
          0.154     3.04089e-99 
          0.157     3.04089e-99 
          0.159     3.04089e-99 
          0.161     3.04089e-99 
          0.164     3.04089e-99 
          0.166     3.04089e-99 
          0.168     3.04089e-99 
          0.171     3.04089e-99 
          0.173     3.04089e-99 
          0.176     3.04089e-99 
          0.178     3.04089e-99 
          0.181     3.04089e-99 
          0.184     3.04089e-99 
          0.186     3.04089e-99 
          0.189     3.04089e-99 
          0.192     3.04089e-99 
          0.194     3.04089e-99 
          0.197     3.04089e-99 
            0.2     3.04089e-99 
          0.203     3.04089e-99 
          0.206     3.04089e-99 
          0.209     3.04089e-99 
          0.211     3.04089e-99 
          0.214     3.04089e-99 
          0.217     3.04089e-99 
           0.22     3.04089e-99 
          0.224     3.04089e-99 
          0.227     3.04089e-99 
           0.23     3.04089e-99 
          0.233     3.04089e-99 
          0.236     3.04089e-99 
          0.239     3.04089e-99 
          0.243     3.04089e-99 
          0.246     3.04089e-99 
          0.249     3.04089e-99 
          0.253     3.04089e-99 
          0.256     3.04089e-99 
          0.259     3.04089e-99 
          0.263     3.04089e-99 
          0.266     3.04089e-99 
           0.27     3.04089e-99 
          0.273     3.04089e-99 
          0.277     3.04089e-99 
          0.281     3.04089e-99 
          0.284     3.04089e-99 
          0.288     3.04089e-99 
          0.292     3.04089e-99 
          0.296     3.04089e-99 
            0.3     3.04089e-99 
          0.304     3.04089e-99 
          0.308     3.04089e-99 
          0.311     3.04089e-99 
          0.316     3.04089e-99 
           0.32     3.04089e-99 
          0.324     3.04089e-99 
          0.328     3.04089e-99 
          0.332     3.04089e-99 
          0.336     3.04089e-99 
           0.34     3.04089e-99 
          0.345     3.04089e-99 
          0.349     3.04089e-99 
          0.354     3.04089e-99 
          0.358     3.04089e-99 
          0.362     3.04089e-99 
          0.367     3.04089e-99 
          0.372     3.04089e-99 
          0.376     3.04089e-99 
          0.381     3.04089e-99 
          0.386     3.04089e-99 
           0.39     3.04089e-99 
          0.395     3.04089e-99 
            0.4     3.04089e-99 
          0.405     3.04089e-99 
           0.41     3.04089e-99 
          0.415     3.04089e-99 
           0.42     3.04089e-99 
          0.425     3.04089e-99 
           0.43     3.04089e-99 
          0.435     3.04089e-99 
          0.441     3.04089e-99 
          0.446     3.04089e-99 
          0.451     3.04089e-99 
          0.457     3.04089e-99 
          0.462     3.04089e-99 
          0.467     3.04089e-99 
          0.473     3.04089e-99 
          0.479     3.04089e-99 
          0.484     3.04089e-99 
           0.49     3.04089e-99 
          0.496     3.04089e-99 
          0.501     3.04089e-99 
          0.507     3.04089e-99 
          0.513     3.04089e-99 
          0.519     3.04089e-99 
          0.525     3.04089e-99 
          0.531     3.04089e-99 
          0.537     3.04089e-99 
          0.544     3.04089e-99 
           0.55     3.04089e-99 
          0.556     3.04089e-99 
          0.562     3.04089e-99 
          0.569     3.04089e-99 
          0.575     3.04089e-99 
          0.582     3.04089e-99 
          0.588     3.04089e-99 
          0.595     3.04089e-99 
          0.602     3.04089e-99 
          0.609     3.04089e-99 
          0.615     3.04089e-99 
          0.622     3.04089e-99 
          0.629     3.04089e-99 
          0.636     3.04089e-99 
          0.643     3.04089e-99 
           0.65     3.04089e-99 
          0.658     3.04089e-99 
          0.665     3.04089e-99 
          0.672     3.04089e-99 
           0.68     3.04089e-99 
          0.687     3.04089e-99 
          0.694     3.04089e-99 
          0.702     3.04089e-99 
           0.71     3.04089e-99 
          0.717     3.04089e-99 
          0.725     3.04089e-99 
          0.733     3.04089e-99 
          0.741     3.04089e-99 
          0.749     3.04089e-99 
          0.757     3.04089e-99 
          0.765     3.04089e-99 
          0.773     3.04089e-99 
          0.781     3.04089e-99 
           0.79     3.04089e-99 
          0.798     3.04089e-99 
          0.806     3.04089e-99 
          0.815     3.04089e-99 
          0.824     3.04089e-99 
          0.832     3.04089e-99 
          0.841     3.04089e-99 
           0.85     3.04089e-99 
          0.859     3.04089e-99 
          0.868     3.04089e-99 
          0.877     3.04089e-99 
          0.886     3.04089e-99 
          0.895     3.04089e-99 
          0.904     3.04089e-99 
          0.913     3.04089e-99 
          0.923     3.04089e-99 
          0.932     3.04089e-99 
          0.942     3.04089e-99 
          0.951     3.04089e-99 
          0.961     3.04089e-99 
          0.971     3.04089e-99 
          0.981     3.04089e-99 
          0.991     3.04089e-99 
          1.001     3.04089e-99 
          1.011     3.04089e-99 
          1.021     3.04089e-99 
          1.031     3.04089e-99 
          1.041     3.04089e-99 
          1.052     3.04089e-99 
          1.062     3.04089e-99 
          1.073     3.04089e-99 
          1.083     3.04089e-99 
          1.094     3.04089e-99 
          1.105     3.04089e-99 
          1.116     3.04089e-99 
          1.127     3.04089e-99 
          1.138     3.04089e-99 
          1.149     3.04089e-99 
           1.16     3.04089e-99 
          1.172     3.04089e-99 
          1.183     3.04089e-99 
          1.194     3.04089e-99 
          1.206     3.04089e-99 
          1.218     3.04089e-99 
          1.229     3.04089e-99 
          1.241     3.04089e-99 
          1.253     3.04089e-99 
          1.265     3.04089e-99 
          1.277     3.04089e-99 
          1.289     3.04089e-99 
          1.302     3.04089e-99 
          1.314     3.04089e-99 
          1.327     3.04089e-99 
          1.339     3.04089e-99 
          1.352     3.04089e-99 
          1.365     3.04089e-99 
          1.377     3.04089e-99 
           1.39     3.04089e-99 
          1.403     3.04089e-99 
          1.416     3.04089e-99 
           1.43     3.04089e-99 
          1.443     3.04089e-99 
          1.456     3.04089e-99 
           1.47     3.04089e-99 
          1.483     3.04089e-99 
          1.497     3.04089e-99 
          1.511     3.04089e-99 
          1.525     3.04089e-99 
          1.539     3.04089e-99 
          1.553     3.04089e-99 
          1.567     3.04089e-99 
          1.581     3.04089e-99 
          1.596     3.04089e-99 
           1.61     3.04089e-99 
          1.625     3.04089e-99 
           1.64     3.04089e-99 
          1.654     3.04089e-99 
          1.669     3.04089e-99 
          1.684     3.04089e-99 
          1.699     3.04089e-99 
          1.715     3.04089e-99 
           1.73     3.04089e-99 
          1.745     3.04089e-99 
          1.761     3.04089e-99 
          1.777     3.04089e-99 
          1.792     3.04089e-99 
          1.808     3.04089e-99 
          1.824     3.04089e-99 
           1.84     3.04089e-99 
          1.856     3.04089e-99 
          1.873     3.04089e-99 
          1.889     3.04089e-99 
          1.906     3.04089e-99 
          1.922     3.04089e-99 
          1.939     3.04089e-99 
          1.956     3.04089e-99 
          1.973     3.04089e-99 
           1.99     3.04089e-99 
          2.007     3.04089e-99 
          2.024     3.04089e-99 
          2.042     3.04089e-99 
          2.059     3.04089e-99 
          2.077     3.04089e-99 
          2.095     3.04089e-99 
          2.113     3.04089e-99 
          2.131     3.04089e-99 
          2.149     3.04089e-99 
          2.167     3.04089e-99 
          2.185     3.04089e-99 
          2.204     3.04089e-99 
          2.222     3.04089e-99 
          2.241     3.04089e-99 
           2.26     3.04089e-99 
          2.279     3.04089e-99 
          2.298     3.04089e-99 
          2.317     3.04089e-99 
          2.337     3.04089e-99 
          2.356     3.04089e-99 
          2.376     3.04089e-99 
          2.395     3.04089e-99 
          2.415     3.04089e-99 
          2.435     3.04089e-99 
          2.455     3.04089e-99 
          2.475     3.04089e-99 
          2.496     3.04089e-99 
          2.516     3.04089e-99 
          2.537     3.04089e-99 
          2.557     3.04089e-99 
          2.578     3.04089e-99 
          2.599     3.04089e-99 
           2.62     3.04089e-99 
          2.641     3.04089e-99 
          2.663     3.04089e-99 
          2.684     3.04089e-99 
          2.706     3.04089e-99 
          2.728     3.04089e-99 
           2.75     3.04089e-99 
          2.772     3.04089e-99 
          2.794     3.04089e-99 
          2.816     3.04089e-99 
          2.838     3.04089e-99 
          2.861     3.04089e-99 
          2.884     3.04089e-99 
          2.907     3.04089e-99 
          2.929     3.04089e-99 
          2.953     3.04089e-99 
          2.976     3.04089e-99 
          2.999     3.04089e-99 
          3.023     3.04089e-99 
          3.046     3.04089e-99 
           3.07     3.04089e-99 
          3.094     3.04089e-99 
          3.118     3.04089e-99 
          3.142     3.04089e-99 
          3.167     3.04089e-99 
          3.191     3.04089e-99 
          3.216     3.04089e-99 
          3.241     3.04089e-99 
          3.266     3.04089e-99 
          3.291     3.04089e-99 
          3.316     3.04089e-99 
          3.341     3.04089e-99 
          3.367     3.04089e-99 
          3.393     3.04089e-99 
          3.418     3.04089e-99 
          3.444     3.04089e-99 
          3.471     3.04089e-99 
          3.497     3.04089e-99 
          3.523     3.04089e-99 
           3.55     3.04089e-99 
          3.576     3.04089e-99 
          3.603     3.04089e-99 
           3.63     3.04089e-99 
          3.658     3.04089e-99 
          3.685     3.04089e-99 
          3.712     3.04089e-99 
           3.74     3.04089e-99 
          3.768     3.04089e-99 
          3.796     3.04089e-99 
          3.824     3.04089e-99 
          3.852     3.04089e-99 
           3.88     3.04089e-99 
          3.909     3.04089e-99 
          3.938     3.04089e-99 
          3.967     3.04089e-99 
          3.996     3.04089e-99 
          4.025     3.04089e-99 
          4.054     3.04089e-99 
          4.084     3.04089e-99 
          4.113     3.04089e-99 
          4.143     3.04089e-99 
          4.173     3.04089e-99 
          4.203     3.04089e-99 
          4.234     3.04089e-99 
          4.264     3.04089e-99 
          4.295     3.04089e-99 
          4.326     3.04089e-99 
          4.357     3.04089e-99 
          4.388     3.04089e-99 
          4.419     3.04089e-99 
          4.451     3.04089e-99 
          4.482     3.04089e-99 
          4.514     3.04089e-99 
          4.546     3.04089e-99 
          4.578     3.04089e-99 
           4.61     3.04089e-99 
          4.643     3.04089e-99 
          4.676     3.04089e-99 
          4.708     3.04089e-99 
          4.741     3.04089e-99 
          4.774     3.04089e-99 
          4.808     3.04089e-99 
          4.841     3.04089e-99 
          4.875     3.04089e-99 
          4.909     3.04089e-99 
          4.943     3.04089e-99 
          4.977     3.04089e-99 
          5.011     3.04089e-99 
          5.046     3.04089e-99 
          5.081     3.04089e-99 
          5.116     3.04089e-99 
          5.151     3.04089e-99 
          5.186     3.04089e-99 
          5.221     3.04089e-99 
          5.257     3.04089e-99 
          5.293     3.04089e-99 
          5.329     3.04089e-99 
          5.365     3.04089e-99 
          5.401     3.04089e-99 
          5.438     3.04089e-99 
          5.474     3.04089e-99 
          5.511     3.04089e-99 
          5.548     3.04089e-99 
          5.585     3.04089e-99 
          5.623     3.04089e-99 
           5.66     3.04089e-99 
          5.698     3.04089e-99 
          5.736     3.04089e-99 
          5.774     3.04089e-99 
          5.813     3.04089e-99 
          5.851     3.04089e-99 
           5.89     3.04089e-99 
          5.929     3.04089e-99 
          5.968     3.04089e-99 
          6.007     3.04089e-99 
          6.046     3.04089e-99 
          6.086     3.04089e-99 
          6.126     3.04089e-99 
          6.166     3.04089e-99 
          6.206     3.04089e-99 
          6.246     3.04089e-99 
          6.287     3.04089e-99 
          6.328     3.04089e-99 
          6.369     3.04089e-99 
           6.41     3.04089e-99 
          6.451     3.04089e-99 
          6.493     3.04089e-99 
          6.535     3.04089e-99 
          6.577     3.04089e-99 
          6.619     3.04089e-99 
          6.661     3.04089e-99 
          6.703     3.04089e-99 
          6.746     3.04089e-99 
          6.789     3.04089e-99 
          6.832     3.04089e-99 
          6.875     3.04089e-99 
          6.919     3.04089e-99 
          6.963     3.04089e-99 
          7.006     3.04089e-99 
          7.051     3.04089e-99 
          7.095     3.04089e-99 
          7.139     3.04089e-99 
          7.184     3.04089e-99 
          7.229     3.04089e-99 
          7.274     3.04089e-99 
          7.319     3.04089e-99 
          7.365     3.04089e-99 
           7.41     3.04089e-99 
          7.456     3.04089e-99 
          7.502     3.04089e-99 
          7.549     3.04089e-99 
          7.595     3.04089e-99 
          7.642     3.04089e-99 
          7.689     3.04089e-99 
          7.736     3.04089e-99 
          7.783     3.04089e-99 
          7.831     3.04089e-99 
          7.878     3.04089e-99 
          7.926     3.04089e-99 
          7.975     3.04089e-99 
          8.023     3.04089e-99 
          8.071     3.04089e-99 
           8.12     3.04089e-99 
          8.169     3.04089e-99 
          8.218     3.04089e-99 
          8.268     3.04089e-99 
          8.317     3.04089e-99 
          8.367     3.04089e-99 
          8.417     3.04089e-99 
          8.467     3.04089e-99 
          8.518     3.04089e-99 
          8.568     3.04089e-99 
          8.619     3.04089e-99 
           8.67     3.04089e-99 
          8.722     3.04089e-99 
          8.773     3.04089e-99 
          8.825     3.04089e-99 
          8.877     3.04089e-99 
          8.929     3.04089e-99 
          8.981     3.04089e-99 
          9.034     3.04089e-99 
          9.086     3.04089e-99 
          9.139     3.04089e-99 
          9.193     3.04089e-99 
          9.246     3.04089e-99 
            9.3     3.04089e-99 
          9.354     3.04089e-99 
          9.408     3.04089e-99 
          9.462     3.04089e-99 
          9.516     3.04089e-99 
          9.571     3.04089e-99 
          9.626     3.04089e-99 
          9.681     3.04089e-99 
          9.737     3.04089e-99 
          9.792     3.04089e-99 
          9.848     3.04089e-99 
          9.904     3.04089e-99 
           9.96     3.04089e-99 
         10.017     3.04089e-99 
         10.073     3.04089e-99 
          10.13     3.04089e-99 
         10.187     3.04089e-99 
         10.245     3.04089e-99 
         10.302     3.04089e-99 
          10.36     3.04089e-99 
         10.418     3.04089e-99 
         10.476     3.04089e-99 
         10.535     3.04089e-99 
         10.594     3.04089e-99 
         10.653     3.04089e-99 
         10.712     3.04089e-99 
         10.771     3.04089e-99 
         10.831     3.04089e-99 
          10.89     3.04089e-99 
          10.95     3.04089e-99 
         11.011     3.04089e-99 
         11.071     3.04089e-99 
         11.132     3.04089e-99 
         11.193     3.04089e-99 
         11.254     3.04089e-99 
         11.315     3.04089e-99 
         11.377     3.04089e-99 
         11.439     3.04089e-99 
         11.501     3.04089e-99 
         11.563     3.04089e-99 
         11.626     3.04089e-99 
         11.688     3.04089e-99 
         11.751     3.04089e-99 
         11.815     3.04089e-99 
         11.878     3.04089e-99 
         11.942     3.04089e-99 
         12.006     3.04089e-99 
          12.07     3.04089e-99 
         12.134     3.04089e-99 
         12.199     3.04089e-99 
         12.263     3.04089e-99 
         12.329     3.04089e-99 
         12.394     3.04089e-99 
         12.459     3.04089e-99 
         12.525     3.04089e-99 
         12.591     3.04089e-99 
         12.657     3.04089e-99 
         12.724     3.04089e-99 
          12.79     3.04089e-99 
         12.857     3.04089e-99 
         12.924     3.04089e-99 
         12.992     3.04089e-99 
         13.059     3.04089e-99 
         13.127     3.04089e-99 
         13.195     3.04089e-99 
         13.263     3.04089e-99 
         13.332     3.04089e-99 
         13.401     3.04089e-99 
          13.47     3.04089e-99 
         13.539     3.04089e-99 
         13.608     3.04089e-99 
         13.678     3.04089e-99 
         13.748     3.04089e-99 
         13.818     3.04089e-99 
         13.888     3.04089e-99 
         13.959     3.04089e-99 
          14.03     3.04089e-99 
         14.101     3.04089e-99 
         14.172     3.04089e-99 
         14.244     3.04089e-99 
         14.316     3.04089e-99 
         14.388     3.04089e-99 
          14.46     3.04089e-99 
         14.532     3.04089e-99 
         14.605     3.04089e-99 
         14.678     3.04089e-99 
         14.751     3.04089e-99 
         14.825     3.04089e-99 
         14.898     3.04089e-99 
         14.972     3.04089e-99 
         15.046     3.04089e-99 
         15.121     3.04089e-99 
         15.195     3.04089e-99 
          15.27     3.04089e-99 
         15.345     3.04089e-99 
         15.421     3.04089e-99 
         15.496     3.04089e-99 
         15.572     3.04089e-99 
         15.648     3.04089e-99 
         15.724     3.04089e-99 
         15.801     3.04089e-99 
         15.877     3.04089e-99 
         15.954     3.04089e-99 
         16.032     3.04089e-99 
         16.109     3.04089e-99 
         16.187     3.04089e-99 
         16.265     3.04089e-99 
         16.343     3.04089e-99 
         16.421     3.04089e-99 
           16.5     3.04089e-99 
         16.579     3.04089e-99 
         16.658     3.04089e-99 
         16.737     3.04089e-99 
         16.817     3.04089e-99 
         16.897     3.04089e-99 
         16.977     3.04089e-99 
         17.057     3.04089e-99 
         17.138     3.04089e-99 
         17.218     3.04089e-99 
         17.299     3.04089e-99 
         17.381     3.04089e-99 
         17.462     3.04089e-99 
         17.544     3.04089e-99 
         17.626     3.04089e-99 
         17.708     3.04089e-99 
          17.79     3.04089e-99 
         17.873     3.04089e-99 
         17.956     3.04089e-99 
         18.039     3.04089e-99 
         18.123     3.04089e-99 
         18.206     3.04089e-99 
          18.29     3.04089e-99 
         18.374     3.04089e-99 
         18.459     3.04089e-99 
         18.543     3.04089e-99 
         18.628     3.04089e-99 
         18.713     3.04089e-99 
         18.798     3.04089e-99 
         18.884     3.04089e-99 
          18.97     3.04089e-99 
         19.056     3.04089e-99 
         19.142     3.04089e-99 
         19.228     3.04089e-99 
         19.315     3.04089e-99 
         19.402     3.04089e-99 
         19.489     3.04089e-99 
         19.576     3.04089e-99 
         19.664     3.04089e-99 
         19.752     3.04089e-99 
          19.84     3.04089e-99 
         19.929     3.04089e-99 
         20.017     3.04089e-99 
         20.106     3.04089e-99 
         20.195     3.04089e-99 
         20.284     3.04089e-99 
         20.374     3.04089e-99 
         20.464     3.04089e-99 
         20.554     3.04089e-99 
         20.644     3.04089e-99 
         20.734     3.04089e-99 
         20.825     3.04089e-99 
         20.916     3.04089e-99 
         21.007     3.04089e-99 
         21.099     3.04089e-99 
          21.19     3.04089e-99 
         21.282     3.04089e-99 
         21.374     3.04089e-99 
         21.467     3.04089e-99 
         21.559     3.04089e-99 
         21.652     3.04089e-99 
         21.745     3.04089e-99 
         21.839     3.04089e-99 
         21.932     3.04089e-99 
         22.026     3.04089e-99 
          22.12     3.04089e-99 
         22.214     3.04089e-99 
         22.308     3.04089e-99 
         22.403     3.04089e-99 
         22.498     3.04089e-99 
         22.593     3.04089e-99 
         22.689     3.04089e-99 
         22.784     3.04089e-99 
          22.88     3.04089e-99 
         22.976     3.04089e-99 
         23.073     3.04089e-99 
         23.169     3.04089e-99 
         23.266     3.04089e-99 
         23.363     3.04089e-99 
          23.46     3.04089e-99 
         23.558     3.04089e-99 
         23.655     3.04089e-99 
         23.753     3.04089e-99 
         23.851     3.04089e-99 
          23.95     3.04089e-99 
         24.048     3.04089e-99 
         24.147     3.04089e-99 
         24.246     3.04089e-99 
         24.346     3.04089e-99 
         24.445     3.04089e-99 
         24.545     3.04089e-99 
         24.645     3.04089e-99 
         24.745     3.04089e-99 
         24.846     3.04089e-99 
         24.946     3.04089e-99 
         25.047     3.04089e-99 
         25.148     3.04089e-99 
          25.25     3.04089e-99 
         25.351     3.04089e-99 
         25.453     3.04089e-99 
         25.555     3.04089e-99 
         25.658     3.04089e-99 
          25.76     3.04089e-99 
         25.863     3.04089e-99 
         25.966     3.04089e-99 
         26.069     3.04089e-99 
         26.172     3.04089e-99 
         26.276     3.04089e-99 
          26.38     3.04089e-99 
         26.484     3.04089e-99 
         26.588     3.04089e-99 
         26.693     3.04089e-99 
         26.797     3.04089e-99 
         26.902     3.04089e-99 
         27.007     3.04089e-99 
         27.113     3.04089e-99 
         27.218     3.04089e-99 
         27.324     3.04089e-99 
          27.43     3.04089e-99 
         27.537     3.04089e-99 
         27.643     3.04089e-99 
          27.75     3.04089e-99 
         27.857     3.04089e-99 
         27.964     3.04089e-99 
         28.071     3.04089e-99 
         28.179     3.04089e-99 
         28.287     3.04089e-99 
         28.395     3.04089e-99 
         28.503     3.04089e-99 
         28.611     3.04089e-99 
          28.72     3.04089e-99 
         28.829     3.04089e-99 
         28.938     3.04089e-99 
         29.047     3.04089e-99 
         29.157     3.04089e-99 
         29.267     3.04089e-99 
         29.377     3.04089e-99 
         29.487     3.04089e-99 
         29.597     3.04089e-99 
         29.708     3.04089e-99 
         29.819     3.04089e-99 
          29.93     3.04089e-99 
         30.041     3.04089e-99 
         30.152     3.04089e-99 
         30.264     3.04089e-99 
         30.376     3.04089e-99 
         30.488     3.04089e-99 
           30.6     3.04089e-99 
         30.713     3.04089e-99 
         30.826     3.04089e-99 
         30.939     3.04089e-99 
         31.052     3.04089e-99 
         31.165     3.04089e-99 
         31.279     3.04089e-99 
         31.392     3.04089e-99 
         31.506     3.04089e-99 
         31.621     3.04089e-99 
         31.735     3.04089e-99 
          31.85     3.04089e-99 
         31.964     3.04089e-99 
         32.079     3.04089e-99 
         32.195     3.04089e-99 
          32.31     3.04089e-99 
         32.426     3.04089e-99 
         32.542     3.04089e-99 
         32.658     3.04089e-99 
         32.774     3.04089e-99 
          32.89     3.04089e-99 
         33.007     3.04089e-99 
         33.124     3.04089e-99 
         33.241     3.04089e-99 
         33.358     3.04089e-99 
         33.475     3.04089e-99 
         33.593     3.04089e-99 
         33.711     3.04089e-99 
         33.829     3.04089e-99 
         33.947     3.04089e-99 
         34.066     3.04089e-99 
         34.184     3.04089e-99 
         34.303     3.04089e-99 
         34.422     3.04089e-99 
         34.541     3.04089e-99 
         34.661     3.04089e-99 
         34.781     3.04089e-99 
           34.9     3.04089e-99 
          35.02     3.04089e-99 
         35.141     3.04089e-99 
         35.261     3.04089e-99 
         35.382     3.04089e-99 
         35.502     3.04089e-99 
         35.623     3.04089e-99 
         35.744     3.04089e-99 
         35.866     3.04089e-99 
         35.987     3.04089e-99 
         36.109     3.04089e-99 
         36.231     3.04089e-99 
         36.353     3.04089e-99 
         36.476     3.04089e-99 
         36.598     3.04089e-99 
         36.721     3.04089e-99 
         36.844     3.04089e-99 
         36.967     3.04089e-99 
          37.09     3.04089e-99 
         37.213     3.04089e-99 
         37.337     3.04089e-99 
         37.461     3.04089e-99 
         37.585     3.04089e-99 
         37.709     3.04089e-99 
         37.833     3.04089e-99 
         37.958     3.04089e-99 
         38.083     3.04089e-99 
         38.207     3.04089e-99 
         38.333     3.04089e-99 
         38.458     3.04089e-99 
         38.583     3.04089e-99 
         38.709     3.04089e-99 
         38.835     3.04089e-99 
         38.961     3.04089e-99 
         39.087     3.04089e-99 
         39.213     3.04089e-99 
          39.34     3.04089e-99 
         39.466     3.04089e-99 
         39.593     3.04089e-99 
          39.72     3.04089e-99 
         39.848     3.04089e-99 
         39.975     3.04089e-99 
         40.103     3.04089e-99 
          40.23     3.04089e-99 
         40.358     3.04089e-99 
         40.486     3.04089e-99 
         40.615     3.04089e-99 
         40.743     3.04089e-99 
         40.872     3.04089e-99 
             41     3.04089e-99 
         41.129     3.04089e-99 
         41.259     3.04089e-99 
         41.388     3.04089e-99 
         41.517     3.04089e-99 
         41.647     3.04089e-99 
         41.777     3.04089e-99 
         41.907     3.04089e-99 
         42.037     3.04089e-99 
         42.167     3.04089e-99 
         42.298     3.04089e-99 
         42.428     3.04089e-99 
         42.559     3.04089e-99 
          42.69     3.04089e-99 
         42.821     3.04089e-99 
         42.952     3.04089e-99 
         43.084     3.04089e-99 
         43.215     3.04089e-99 
         43.347     3.04089e-99 
         43.479     3.04089e-99 
         43.611     3.04089e-99 
         43.744     3.04089e-99 
         43.876     3.04089e-99 
         44.008     3.04089e-99 
         44.141     3.04089e-99 
         44.274     3.04089e-99 
         44.407     3.04089e-99 
          44.54     3.04089e-99 
         44.674     3.04089e-99 
         44.807     3.04089e-99 
         44.941     3.04089e-99 
         45.075     3.04089e-99 
         45.209     3.04089e-99 
         45.343     3.04089e-99 
         45.477     3.04089e-99 
         45.611     3.04089e-99 
         45.746     3.04089e-99 
         45.881     3.04089e-99 
         46.016     3.04089e-99 
         46.151     3.04089e-99 
         46.286     3.04089e-99 
         46.421     3.04089e-99 
         46.557     3.04089e-99 
         46.692     3.04089e-99 
         46.828     3.04089e-99 
         46.964     3.04089e-99 
           47.1     3.04089e-99 
         47.236     3.04089e-99 
         47.373     3.04089e-99 
         47.509     3.04089e-99 
         47.646     3.04089e-99 
         47.782     3.04089e-99 
         47.919     3.04089e-99 
         48.056     3.04089e-99 
         48.194     3.04089e-99 
         48.331     3.04089e-99 
         48.468     3.04089e-99 
         48.606     3.04089e-99 
         48.744     3.04089e-99 
         48.882     3.04089e-99 
          49.02     3.04089e-99 
         49.158     3.04089e-99 
         49.296     3.04089e-99 
         49.435     3.04089e-99 
         49.573     3.04089e-99 
         49.712     3.04089e-99 
         49.851     3.04089e-99 
          49.99     3.04089e-99 
         50.129     3.04089e-99 
         50.268     3.04089e-99 
         50.408     3.04089e-99 
         50.547     3.04089e-99 
         50.687     3.04089e-99 
         50.826     3.04089e-99 
         50.966     3.04089e-99 
         51.106     3.04089e-99 
         51.247     3.04089e-99 
         51.387     3.04089e-99 
         51.527     3.04089e-99 
         51.668     3.04089e-99 
         51.809     3.04089e-99 
         51.949     3.04089e-99 
          52.09     3.04089e-99 
         52.231     3.04089e-99 
         52.372     3.04089e-99 
         52.514     3.04089e-99 
         52.655     3.04089e-99 
         52.797     3.04089e-99 
         52.938     3.04089e-99 
          53.08     3.04089e-99 
         53.222     3.04089e-99 
         53.364     3.04089e-99 
         53.506     3.04089e-99 
         53.648     3.04089e-99 
         53.791     3.04089e-99 
         53.933     3.04089e-99 
         54.076     3.04089e-99 
